customerID,tenure,MonthlyCharges,TotalCharges,Churn,TotalCharges_numeric,TotalCharges_log,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
8587-XYZSF,0.9305555555555555,0.32139303482587056,3260.1,0,3260.1,0.8389771313026737,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3091-FYHKI,0.013888888888888888,0.17114427860696518,35.45,1,35.45,0.10030955115175616,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2372-HWUHI,0.027777777777777776,0.25970149253731345,81.25,1,81.25,0.23407905389432698,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7799-LGRDP,0.5972222222222222,0.07412935323383085,1188.2,0,1188.2,0.6731613730986181,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
7850-VWJUU,0.3194444444444444,0.5646766169154228,1778.5,0,1778.5,0.739411755270359,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3774-VBNXY,0.8888888888888888,0.019402985074626844,1277.75,0,1277.75,0.6850951430263885,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
6217-KDYWC,0.7916666666666666,0.013432835820895522,1170.55,0,1170.55,0.6707034939648917,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0390-DCFDQ,0.013888888888888888,0.5194029850746269,70.45,1,70.45,0.21094115572994748,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3146-MSEGF,1.0,0.6945273631840796,6425.65,0,6425.65,0.9504852328094135,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
4080-OGPJL,0.1111111111111111,0.5263681592039802,563.65,1,563.65,0.5507322055963366,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1095-WGNGG,0.8472222222222222,0.8238805970149253,5971.25,0,5971.25,0.9384318921155734,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0
2636-SJDOU,0.8888888888888888,0.6572139303482587,5289.05,0,5289.05,0.918494224227894,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1131-QQZEB,0.986111111111111,0.056716417910447736,1756.2,0,1756.2,0.7373388945819261,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
5716-EZXZN,0.9027777777777777,0.8039800995024875,6416.7,0,6416.7,0.9502561625574908,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0
6837-BJYDQ,0.041666666666666664,0.013432835820895522,61.35,0,61.35,0.18854806848798805,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
2135-RXIHG,0.013888888888888888,0.27263681592039796,45.65,1,45.65,0.14086528531488046,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6440-DKQGE,0.41666666666666663,0.46019900497512434,1929.95,0,1929.95,0.752837604673622,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3466-BYAVD,0.20833333333333331,0.5099502487562189,1071.4,0,1071.4,0.6561683233499036,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3780-YVMFA,0.1111111111111111,0.5004975124378109,564.35,0,564.35,0.5509358522936536,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
3874-EQOEP,0.09722222222222221,0.763681592039801,655.5,1,655.5,0.5755057918290418,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1679-JRFBR,0.9722222222222222,0.8945273631840797,7930.55,0,7930.55,0.9850682819644647,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
9073-ZZIAY,0.861111111111111,0.6751243781094527,5215.25,0,5215.25,0.9161849717068582,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
3077-RSNTJ,0.08333333333333333,0.014427860696517386,113.5,0,113.5,0.2884551762923509,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
6551-GNYDG,0.19444444444444442,0.6233830845771144,1152.8,0,1152.8,0.6681940576314669,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9167-APMXZ,0.3055555555555555,0.6557213930348259,1821.95,0,1821.95,0.7433770054997253,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2749-CTKAJ,0.3055555555555555,0.018905472636815884,419.9,0,419.9,0.5024379506002068,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
6371-NZYEG,0.2222222222222222,0.4577114427860697,1024,0,1024.0,0.6487376400857647,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7554-NEWDD,0.1388888888888889,0.07412935323383085,251.6,0,251.6,0.4185115914561856,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
8992-VONJD,0.18055555555555555,0.3756218905472637,764.55,0,764.55,0.6007651321103769,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0867-MKZVY,0.2777777777777778,0.6383084577114428,1592.35,1,1592.35,0.7212496883606809,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4482-EWFMI,0.027777777777777776,0.5119402985074627,135.2,0,135.2,0.3169818587111701,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4648-YPBTM,0.736111111111111,0.5537313432835821,3958.25,0,3958.25,0.8708636555491485,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
2907-ILJBN,0.15277777777777776,0.023383084577114438,233.9,0,233.9,0.40657040965015107,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
6345-FZOQH,0.9583333333333333,0.01641791044776117,1363.45,0,1363.45,0.6957576853305485,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3376-BMGFE,0.05555555555555555,0.5238805970149254,273,1,273.0,0.4318784662806073,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5997-OPVFA,1.0,0.7044776119402985,6254.45,0,6254.45,0.9460471368414467,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
3445-HXXGF,0.8055555555555555,0.2691542288557213,2651.2,1,2651.2,0.8050055445354027,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1159-WFSGR,0.2222222222222222,0.021393034825870627,321.4,0,321.4,0.4586160147792108,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
7654-YWJUF,0.5972222222222222,0.6567164179104478,3539.25,0,3539.25,0.8524774577247942,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1875-QIVME,0.027777777777777776,0.8572139303482588,242.8,1,242.8,0.4126831274371254,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
6727-IOTLZ,0.19444444444444442,0.6338308457711442,1181.75,0,1181.75,0.6722674236224204,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0691-JVSYA,0.736111111111111,0.7621890547263681,5000.2,1,5000.2,0.9092647694692104,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
5918-VUKWP,0.4444444444444444,0.02288557213930348,654.55,0,654.55,0.5752677622027651,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1744-JHKYS,0.4722222222222222,0.06417910447761191,780.2,0,780.2,0.6040914730200735,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
2656-FMOKZ,0.20833333333333331,0.5592039800995025,1145.7,1,1145.7,0.6671794568110281,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2070-FNEXE,0.09722222222222221,0.5791044776119403,503.6,1,503.6,0.5322502172705337,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5947-SGKCL,0.20833333333333331,0.8666666666666666,1559.25,0,1559.25,0.7177990848906495,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3712-PKXZA,0.8472222222222222,0.02288557213930348,1252,0,1252.0,0.6817514291320832,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
6317-YPKDH,0.013888888888888888,0.11641791044776117,29.95,1,29.95,0.07342348353726963,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6582-OIVSP,0.013888888888888888,0.2691542288557213,45.3,0,45.3,0.1396274056691122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9367-WXLCH,0.1111111111111111,0.6592039800995024,662.65,1,662.65,0.5772863031009638,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5524-KHNJP,0.4583333333333333,0.5621890547263682,2453.3,0,2453.3,0.7922588451696957,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
1918-ZBFQJ,0.18055555555555555,0.6069651741293532,1111.65,1,1111.65,0.662224678760424,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1024-GUALD,0.013888888888888888,0.06517412935323383,24.8,1,24.8,0.043508032901998284,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4827-USJHP,0.2777777777777778,0.3338308457711442,1023.85,0,1023.85,0.6487135838929132,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8167-GJLRN,0.041666666666666664,0.12089552238805967,82.15,0,82.15,0.23586788364698957,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0956-SYCWG,0.18055555555555555,0.013930348258706454,244.8,0,244.8,0.41402604304491236,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
8017-UVSZU,0.5555555555555556,0.381592039800995,2379.1,0,2379.1,0.7872127765839738,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7100-FQPRV,0.5972222222222222,0.5338308457711444,3173.35,0,3173.35,0.8345453880760858,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
2472-OVKUP,0.08333333333333333,0.7238805970149254,531,1,531.0,0.540941787675586,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
2984-RGEYA,0.9583333333333333,0.014925373134328346,1375.4,0,1375.4,0.6971910051559715,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
9680-NIAUV,1.0,0.9099502487562189,8129.3,0,8129.3,0.9891363804481776,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
2146-EGVDT,0.8194444444444444,0.010447761194029848,1192.7,0,1192.7,0.6737821920013991,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
2604-IJPDU,0.2777777777777778,0.7791044776119402,1901.65,0,1901.65,0.750410741746159,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
9178-JHUVJ,0.3333333333333333,0.05820895522388059,587.4,0,587.4,0.5575044811725467,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
6168-YBYNP,0.8194444444444444,0.92636815920398,6519.75,0,6519.75,0.9528745423876104,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
7255-SSFBC,1.0,0.9353233830845772,8041.65,0,8041.65,0.9873547211952098,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
3645-DEYGF,0.013888888888888888,0.02487562189054726,20.75,0,20.75,0.015439756965679508,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
9323-HGFWY,0.375,0.8323383084577115,2681.15,0,2681.15,0.8068513146161047,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0
8544-GOQSH,0.19444444444444442,0.6149253731343283,1112.3,0,1112.3,0.6623206753232382,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3363-DTIVD,0.986111111111111,0.8686567164179103,7405.5,0,7405.5,0.9738103671709624,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
7018-WBJNK,0.18055555555555555,0.5975124378109452,1033.95,0,1033.95,0.6503255559891554,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
9142-KZXOP,0.611111111111111,0.5034825870646765,2958.95,0,2958.95,0.8230507732457544,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7674-YTAFD,0.4583333333333333,0.6139303482587065,2684.85,0,2684.85,0.8070779078850554,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6348-SNFUS,1.0,0.37014925373134333,4179.2,0,4179.2,0.879789788969376,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
1285-OKIPP,0.013888888888888888,0.6134328358208956,79.9,1,79.9,0.23135876942725536,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7825-ECJRF,0.2638888888888889,0.8791044776119402,1934.45,1,1934.45,0.7532202211315229,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1347-KTTTA,0.8888888888888888,0.8378109452736319,6654.1,0,6654.1,0.9562267568865284,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
7841-TZDMQ,0.027777777777777776,0.2761194029850746,84.5,1,84.5,0.24044895805651306,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4195-NZGTA,0.013888888888888888,0.06965174129353235,25.25,0,25.25,0.04635027010578424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7157-SMCFK,0.8472222222222222,0.014925373134328346,1124.2,0,1124.2,0.6640683141027135,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
4709-LKHYG,0.40277777777777773,0.01741293532338306,540.05,0,540.05,0.5437144478027314,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
2504-DSHIH,0.3194444444444444,0.682089552238806,1975.85,0,1975.85,0.7566991225475335,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0699-NDKJM,0.7916666666666666,0.4029850746268656,3437.45,0,3437.45,0.847681649867913,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
9286-BHDQG,1.0,0.26865671641791045,3139.8,0,3139.8,0.8327988797556647,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0230-WEQUW,0.9166666666666666,0.381592039800995,3789.2,0,3789.2,0.8636911495987885,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
2040-LDIWQ,0.9027777777777777,0.6562189054726368,5324.5,0,5324.5,0.9195920491176617,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
6496-JDSSB,0.1111111111111111,0.6144278606965173,624.6,0,624.6,0.567581172526179,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9408-SSNVZ,0.05555555555555555,0.5164179104477612,268.35,1,268.35,0.4290650007191192,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4443-EMBNA,0.986111111111111,0.06467661691542287,1836.9,0,1836.9,0.7447195212565789,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
6469-MRVET,0.013888888888888888,0.019402985074626844,20.2,0,20.2,0.011229767771486487,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0742-MOABM,0.05555555555555555,0.31641791044776113,179.35,1,179.35,0.36313339692471897,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5961-VUSRV,0.16666666666666666,0.010945273631840807,219.35,0,219.35,0.3960600229112298,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
6778-JFCMK,0.3333333333333333,0.3218905472636816,1288.75,0,1288.75,0.6865030484741701,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
6341-JVQGF,0.4305555555555555,0.6258706467661692,2545.75,0,2545.75,0.7983367363033094,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
2232-DMLXU,0.013888888888888888,0.36766169154228856,55.2,1,55.2,0.17147854789782807,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4811-JBUVU,0.41666666666666663,0.7129353233830846,2723.15,0,2723.15,0.8094052835211205,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0945-TSONX,0.6527777777777778,0.6671641791044776,4107.25,0,4107.25,0.8769359720747953,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
2651-ZCBXV,0.75,0.8930348258706468,5760.65,0,5760.65,0.9325309637441987,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
3316-UWXUY,0.6944444444444444,0.7487562189054726,4747.5,0,4747.5,0.9007422306688204,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
8937-RDTHP,0.013888888888888888,0.6601990049751243,84.6,1,84.6,0.2406410936202889,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7083-MIOPC,1.0,0.019900497512437804,1566.9,0,1566.9,0.7186030412040678,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1984-GPTEH,0.40277777777777773,0.06865671641791044,702,0,702.0,0.5867544548292183,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
1251-KRREG,0.027777777777777776,0.3597014925373134,114.1,1,114.1,0.2893142651264778,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0621-JFHOL,0.1388888888888889,0.1129353233830846,299.05,0,299.05,0.4468068951646916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
9903-LYSAB,0.25,0.546268656716418,1305.95,0,1305.95,0.6886806115298341,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0094-OIFMO,0.15277777777777776,0.763681592039801,1120.3,1,1120.3,0.6634976029762742,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
9227-UAQFT,0.2222222222222222,0.014925373134328346,284.35,0,284.35,0.4385500594373836,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
7301-ABVAD,1.0,0.6800995024875621,6350.5,0,6350.5,0.9485518238387824,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
6614-FHDBO,1.0,0.9049751243781096,7878.3,0,7878.3,0.9839818804147824,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
7576-ASEJU,0.5694444444444444,0.5616915422885572,3187.65,0,3187.65,0.8352841977348602,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0
9058-HRZSV,0.9027777777777777,0.7577114427860697,6126.15,0,6126.15,0.9426407962190566,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4522-AKYLR,0.18055555555555555,0.363681592039801,731.3,0,731.3,0.5934663164296814,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0221-WMXNQ,0.05555555555555555,0.5681592039800994,273.4,0,273.4,0.4321182503582793,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0303-UNCIP,0.5694444444444444,0.46517412935323377,2531.8,0,2531.8,0.7974339025671429,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
9947-OTFQU,0.20833333333333331,0.5587064676616916,1074.3,1,1074.3,0.6566122205072142,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0322-YINQP,0.013888888888888888,0.3014925373134328,48.55,1,48.55,0.15077844843018812,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0959-WHOKV,0.5833333333333333,0.8034825870646766,4298.45,0,4298.45,0.8844132458587204,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
4075-JFPGR,0.7083333333333333,0.7487562189054726,4619.55,0,4619.55,0.8962524052516929,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
4629-NRXKX,0.027777777777777776,0.518905472636816,147.15,1,147.15,0.3308056849160485,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9514-JDSKI,0.013888888888888888,0.218407960199005,40.2,1,40.2,0.12044458943804554,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3282-ZISZV,0.4444444444444444,0.6512437810945274,2633.3,0,2633.3,0.8038924189292795,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
3675-YDUPJ,0.1388888888888889,0.015920398009950265,193.05,0,193.05,0.37516812810601935,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
4111-BNXIF,0.9305555555555555,0.41094527363184075,4103.9,0,4103.9,0.8768018831847946,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
7017-VFHAY,0.8472222222222222,0.9636815920398009,7008.15,0,7008.15,0.964746641963645,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
6655-LHBYW,0.6944444444444444,0.9562189054726368,5791.1,0,5791.1,0.933397372944935,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
4959-JOSRX,0.027777777777777776,0.26218905472636816,80.55,1,80.55,0.23267415682818632,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5046-NUHWD,0.40277777777777773,0.26616915422885573,1228.65,0,1228.65,0.6786594118504918,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
7273-TEFQD,0.041666666666666664,0.22786069651741292,132.2,1,132.2,0.31332086202871495,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
3606-TWKGI,0.18055555555555555,0.882089552238806,1364.3,1,1364.3,0.6958600508711263,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
7529-ZDFXI,0.7916666666666666,0.7124378109452736,4925.35,0,4925.35,0.9067861168204909,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
7605-BDWDC,0.4305555555555555,0.3144278606965174,1520.1,0,1520.1,0.7136220141985781,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1950-KSVVJ,0.625,0.9457711442786069,5032.25,0,5032.25,0.9103147800043951,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
0123-CRBRT,0.8472222222222222,0.6950248756218904,5526.75,0,5526.75,0.9257188916903754,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
6292-TOSSS,0.6944444444444444,0.06616915422885569,1195.25,0,1195.25,0.6741329513453997,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
